transaction_id,transaction_date,transaction_time,store_id,store_location,product_id,transaction_qty,unit_price,Total_Bill,product_category,product_type,product_detail,Size,Month Name,Day Name,Hour,Month,Day of Week
55394,2023-04-01,9:50:19 AM,5,Lower Manhattan,53,1,3,3,Tea,Brewed Chai tea,Traditional Blend Chai,Large,April,Saturday,13,4,5
55622,2023-04-01,10:50:19 AM,5,Lower Manhattan,53,1,3,3,Tea,Brewed Chai tea,Traditional Blend Chai,Large,April,Saturday,16,4,5
55132,2023-04-01,11:50:19 AM,5,Lower Manhattan,53,1,3,3,Tea,Brewed Chai tea,Traditional Blend Chai,Large,April,Saturday,10,4,5
55112,2023-04-01,12:50:19 PM,5,Lower Manhattan,24,1,3,3,Coffee,Drip coffee,Our Old Time Diner Blend,Large,April,Saturday,9,4,5
55352,2023-04-01,1:50:19 PM,5,Lower Manhattan,24,1,3,3,Coffee,Drip coffee,Our Old Time Diner Blend,Large,April,Saturday,13,4,5
55657,2023-04-01,2:50:19 PM,5,Lower Manhattan,24,1,3,3,Coffee,Drip coffee,Our Old Time Diner Blend,Large,April,Saturday,17,4,5
55060,2023-04-01,3:50:19 PM,8,Hell's Kitchen,24,1,3,3,Coffee,Drip coffee,Our Old Time Diner Blend,Large,April,Saturday,8,4,5
55199,2023-04-01,4:50:19 PM,8,Hell's Kitchen,24,1,3,3,Coffee,Drip coffee,Our Old Time Diner Blend,Large,April,Saturday,11,4,5
55249,2023-04-01,5:50:19 PM,8,Hell's Kitchen,24,1,3,3,Coffee,Drip coffee,Our Old Time Diner Blend,Large,April,Saturday,12,4,5
55265,2023-04-01,6:50:19 PM,8,Hell's Kitchen,24,1,3,3,Coffee,Drip coffee,Our Old Time Diner Blend,Large,April,Saturday,12,4,5
55531,2023-04-01,7:50:19 PM,8,Hell's Kitchen,24,1,3,3,Coffee,Drip coffee,Our Old Time Diner Blend,Large,April,Saturday,15,4,5
55719,2023-04-01,8:50:19 PM,8,Hell's Kitchen,24,1,3,3,Coffee,Drip coffee,Our Old Time Diner Blend,Large,April,Saturday,18,4,5
55272,2023-04-01,9:50:19 PM,3,Astoria,24,1,3,3,Coffee,Drip coffee,Our Old Time Diner Blend,Large,April,Saturday,12,4,5
55588,2023-04-01,10:50:19 PM,3,Astoria,24,1,3,3,Coffee,Drip coffee,Our Old Time Diner Blend,Large,April,Saturday,16,4,5
55759,2023-04-01,11:50:19 PM,3,Astoria,24,1,3,3,Coffee,Drip coffee,Our Old Time Diner Blend,Large,April,Saturday,18,4,5
55761,2023-04-01,12:50:19 AM,3,Astoria,24,1,3,3,Coffee,Drip coffee,Our Old Time Diner Blend,Large,April,Saturday,18,4,5
55171,2023-04-01,1:50:19 AM,3,Astoria,26,1,3,3,Coffee,Organic brewed coffee,Brazilian,Regular,April,Saturday,11,4,5
55437,2023-04-01,2:50:19 AM,3,Astoria,26,1,3,3,Coffee,Organic brewed coffee,Brazilian,Regular,April,Saturday,14,4,5
55790,2023-04-01,3:50:19 AM,3,Astoria,26,1,3,3,Coffee,Organic brewed coffee,Brazilian,Regular,April,Saturday,19,4,5
55038,2023-04-01,4:50:19 AM,5,Lower Manhattan,26,1,3,3,Coffee,Organic brewed coffee,Brazilian,Regular,April,Saturday,7,4,5
55133,2023-04-01,5:50:19 AM,5,Lower Manhattan,26,1,3,3,Coffee,Organic brewed coffee,Brazilian,Regular,April,Saturday,10,4,5
55418,2023-04-01,6:50:19 AM,5,Lower Manhattan,26,1,3,3,Coffee,Organic brewed coffee,Brazilian,Regular,April,Saturday,14,4,5
55696,2023-04-01,7:50:19 AM,5,Lower Manhattan,26,1,3,3,Coffee,Organic brewed coffee,Brazilian,Regular,April,Saturday,17,4,5
55502,2023-04-01,8:50:19 AM,8,Hell's Kitchen,26,1,3,3,Coffee,Organic brewed coffee,Brazilian,Regular,April,Saturday,15,4,5
55050,2023-04-01,9:50:19 AM,8,Hell's Kitchen,26,1,3,3,Coffee,Organic brewed coffee,Brazilian,Regular,April,Saturday,8,4,5
55108,2023-04-01,10:50:19 AM,5,Lower Manhattan,37,1,3,3,Coffee,Barista Espresso,Espresso shot,Not Defined,April,Saturday,9,4,5
55288,2023-04-01,11:50:19 AM,5,Lower Manhattan,37,1,3,3,Coffee,Barista Espresso,Espresso shot,Not Defined,April,Saturday,12,4,5
55681,2023-04-01,12:50:19 PM,5,Lower Manhattan,37,1,3,3,Coffee,Barista Espresso,Espresso shot,Not Defined,April,Saturday,17,4,5
55652,2023-04-01,1:50:19 PM,3,Astoria,37,1,3,3,Coffee,Barista Espresso,Espresso shot,Not Defined,April,Saturday,17,4,5
55323,2023-04-01,2:50:19 PM,8,Hell's Kitchen,37,1,3,3,Coffee,Barista Espresso,Espresso shot,Not Defined,April,Saturday,12,4,5
55549,2023-04-01,3:50:19 PM,8,Hell's Kitchen,37,1,3,3,Coffee,Barista Espresso,Espresso shot,Not Defined,April,Saturday,15,4,5
55379,2023-04-01,4:50:19 PM,5,Lower Manhattan,87,1,3,3,Coffee,Barista Espresso,Ouro Brasileiro shot,Not Defined,April,Saturday,13,4,5
55384,2023-04-01,5:50:19 PM,5,Lower Manhattan,87,1,3,3,Coffee,Barista Espresso,Ouro Brasileiro shot,Not Defined,April,Saturday,13,4,5
55575,2023-04-01,6:50:19 PM,8,Hell's Kitchen,87,1,3,3,Coffee,Barista Espresso,Ouro Brasileiro shot,Not Defined,April,Saturday,16,4,5
55583,2023-04-01,7:50:19 PM,8,Hell's Kitchen,87,1,3,3,Coffee,Barista Espresso,Ouro Brasileiro shot,Not Defined,April,Saturday,16,4,5
55839,2023-04-01,8:50:19 PM,8,Hell's Kitchen,87,1,3,3,Coffee,Barista Espresso,Ouro Brasileiro shot,Not Defined,April,Saturday,19,4,5
55674,2023-04-01,9:50:19 PM,5,Lower Manhattan,30,1,3,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Large,April,Saturday,17,4,5
55116,2023-04-01,10:50:19 PM,8,Hell's Kitchen,30,1,3,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Large,April,Saturday,9,4,5
55709,2023-04-01,11:50:19 PM,8,Hell's Kitchen,30,1,3,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Large,April,Saturday,17,4,5
55831,2023-04-01,12:50:19 AM,8,Hell's Kitchen,30,1,3,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Large,April,Saturday,19,4,5
55223,2023-04-01,1:50:19 AM,3,Astoria,30,1,3,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Large,April,Saturday,11,4,5
55469,2023-04-01,2:50:19 AM,3,Astoria,30,1,3,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Large,April,Saturday,14,4,5
55162,2023-04-01,3:50:19 AM,5,Lower Manhattan,32,1,3,3,Coffee,Gourmet brewed coffee,Ethiopia,Regular,April,Saturday,10,4,5
55438,2023-04-01,4:50:19 AM,5,Lower Manhattan,32,1,3,3,Coffee,Gourmet brewed coffee,Ethiopia,Regular,April,Saturday,14,4,5
55213,2023-04-01,5:50:19 AM,8,Hell's Kitchen,32,1,3,3,Coffee,Gourmet brewed coffee,Ethiopia,Regular,April,Saturday,11,4,5
55786,2023-04-01,6:50:19 AM,8,Hell's Kitchen,32,1,3,3,Coffee,Gourmet brewed coffee,Ethiopia,Regular,April,Saturday,19,4,5
55210,2023-04-01,7:50:19 AM,3,Astoria,32,1,3,3,Coffee,Gourmet brewed coffee,Ethiopia,Regular,April,Saturday,11,4,5
55690,2023-04-01,8:50:19 AM,3,Astoria,32,1,3,3,Coffee,Gourmet brewed coffee,Ethiopia,Regular,April,Saturday,17,4,5
55713,2023-04-01,9:50:19 AM,3,Astoria,32,1,3,3,Coffee,Gourmet brewed coffee,Ethiopia,Regular,April,Saturday,17,4,5
55159,2023-04-01,10:50:19 AM,8,Hell's Kitchen,77,1,3,3,Bakery,Scone,Oatmeal Scone,Not Defined,April,Saturday,10,4,5
55334,2023-04-01,11:50:19 AM,8,Hell's Kitchen,77,1,3,3,Bakery,Scone,Oatmeal Scone,Not Defined,April,Saturday,12,4,5
55666,2023-04-01,12:50:19 PM,8,Hell's Kitchen,77,1,3,3,Bakery,Scone,Oatmeal Scone,Not Defined,April,Saturday,17,4,5
55282,2023-04-01,1:50:19 PM,3,Astoria,77,1,3,3,Bakery,Scone,Oatmeal Scone,Not Defined,April,Saturday,12,4,5
55377,2023-04-01,2:50:19 PM,3,Astoria,77,1,3,3,Bakery,Scone,Oatmeal Scone,Not Defined,April,Saturday,13,4,5
55595,2023-04-01,3:50:19 PM,3,Astoria,77,1,3,3,Bakery,Scone,Oatmeal Scone,Not Defined,April,Saturday,16,4,5
55025,2023-04-01,4:50:19 PM,5,Lower Manhattan,77,1,3,3,Bakery,Scone,Oatmeal Scone,Not Defined,April,Saturday,7,4,5
55079,2023-04-01,5:50:19 PM,5,Lower Manhattan,77,1,3,3,Bakery,Scone,Oatmeal Scone,Not Defined,April,Saturday,9,4,5
55194,2023-04-01,6:50:19 PM,5,Lower Manhattan,77,1,3,3,Bakery,Scone,Oatmeal Scone,Not Defined,April,Saturday,11,4,5
55398,2023-04-01,7:50:19 PM,5,Lower Manhattan,77,1,3,3,Bakery,Scone,Oatmeal Scone,Not Defined,April,Saturday,13,4,5
55744,2023-04-01,8:50:19 PM,5,Lower Manhattan,77,1,3,3,Bakery,Scone,Oatmeal Scone,Not Defined,April,Saturday,18,4,5
55309,2023-04-01,9:50:19 PM,3,Astoria,23,1,2.5,2.5,Coffee,Drip coffee,Our Old Time Diner Blend,Regular,April,Saturday,12,4,5
55368,2023-04-01,10:50:19 PM,3,Astoria,23,1,2.5,2.5,Coffee,Drip coffee,Our Old Time Diner Blend,Regular,April,Saturday,13,4,5
55415,2023-04-01,11:50:19 PM,3,Astoria,23,1,2.5,2.5,Coffee,Drip coffee,Our Old Time Diner Blend,Regular,April,Saturday,13,4,5
55429,2023-04-01,12:50:19 AM,3,Astoria,23,1,2.5,2.5,Coffee,Drip coffee,Our Old Time Diner Blend,Regular,April,Saturday,14,4,5
55793,2023-04-01,1:50:19 AM,3,Astoria,23,1,2.5,2.5,Coffee,Drip coffee,Our Old Time Diner Blend,Regular,April,Saturday,19,4,5
55610,2023-04-01,2:50:19 AM,8,Hell's Kitchen,23,1,2.5,2.5,Coffee,Drip coffee,Our Old Time Diner Blend,Regular,April,Saturday,16,4,5
55745,2023-04-01,3:50:19 AM,8,Hell's Kitchen,23,1,2.5,2.5,Coffee,Drip coffee,Our Old Time Diner Blend,Regular,April,Saturday,18,4,5
55122,2023-04-01,4:50:19 AM,5,Lower Manhattan,23,1,2.5,2.5,Coffee,Drip coffee,Our Old Time Diner Blend,Regular,April,Saturday,9,4,5
55232,2023-04-01,5:50:19 AM,5,Lower Manhattan,23,1,2.5,2.5,Coffee,Drip coffee,Our Old Time Diner Blend,Regular,April,Saturday,11,4,5
55372,2023-04-01,6:50:19 AM,5,Lower Manhattan,23,1,2.5,2.5,Coffee,Drip coffee,Our Old Time Diner Blend,Regular,April,Saturday,13,4,5
55613,2023-04-01,7:50:19 AM,5,Lower Manhattan,23,1,2.5,2.5,Coffee,Drip coffee,Our Old Time Diner Blend,Regular,April,Saturday,16,4,5
55699,2023-04-01,8:50:19 AM,5,Lower Manhattan,23,1,2.5,2.5,Coffee,Drip coffee,Our Old Time Diner Blend,Regular,April,Saturday,17,4,5
55240,2023-04-01,9:50:19 AM,5,Lower Manhattan,29,1,2.5,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Regular,April,Saturday,12,4,5
55687,2023-04-01,10:50:19 AM,5,Lower Manhattan,29,1,2.5,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Regular,April,Saturday,17,4,5
55533,2023-04-01,11:50:19 AM,8,Hell's Kitchen,29,1,2.5,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Regular,April,Saturday,15,4,5
55763,2023-04-01,12:50:19 PM,8,Hell's Kitchen,29,1,2.5,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Regular,April,Saturday,18,4,5
55300,2023-04-01,1:50:19 PM,3,Astoria,29,1,2.5,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Regular,April,Saturday,12,4,5
55499,2023-04-01,2:50:19 PM,3,Astoria,29,1,2.5,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Regular,April,Saturday,15,4,5
55625,2023-04-01,3:50:19 PM,3,Astoria,29,1,2.5,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Regular,April,Saturday,16,4,5
55630,2023-04-01,4:50:19 PM,3,Astoria,29,1,2.5,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Regular,April,Saturday,16,4,5
55660,2023-04-01,5:50:19 PM,3,Astoria,29,1,2.5,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Regular,April,Saturday,17,4,5
55784,2023-04-01,6:50:19 PM,3,Astoria,29,1,2.5,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Regular,April,Saturday,18,4,5
55453,2023-04-01,7:50:19 PM,3,Astoria,46,1,2.5,2.5,Tea,Brewed Green tea,Serenity Green Tea,Regular,April,Saturday,14,4,5
55484,2023-04-01,8:50:19 PM,3,Astoria,46,1,2.5,2.5,Tea,Brewed Green tea,Serenity Green Tea,Regular,April,Saturday,15,4,5
55544,2023-04-01,9:50:19 PM,3,Astoria,46,1,2.5,2.5,Tea,Brewed Green tea,Serenity Green Tea,Regular,April,Saturday,15,4,5
55685,2023-04-01,10:50:19 PM,3,Astoria,46,1,2.5,2.5,Tea,Brewed Green tea,Serenity Green Tea,Regular,April,Saturday,17,4,5
55131,2023-04-01,11:50:19 PM,5,Lower Manhattan,46,1,2.5,2.5,Tea,Brewed Green tea,Serenity Green Tea,Regular,April,Saturday,10,4,5
55215,2023-04-01,12:50:19 AM,5,Lower Manhattan,46,1,2.5,2.5,Tea,Brewed Green tea,Serenity Green Tea,Regular,April,Saturday,11,4,5
55612,2023-04-01,1:50:19 AM,5,Lower Manhattan,46,1,2.5,2.5,Tea,Brewed Green tea,Serenity Green Tea,Regular,April,Saturday,16,4,5
55405,2023-04-01,2:50:19 AM,5,Lower Manhattan,42,1,2.5,2.5,Tea,Brewed herbal tea,Lemon Grass,Regular,April,Saturday,13,4,5
55470,2023-04-01,3:50:19 AM,5,Lower Manhattan,42,1,2.5,2.5,Tea,Brewed herbal tea,Lemon Grass,Regular,April,Saturday,14,4,5
55604,2023-04-01,4:50:19 AM,5,Lower Manhattan,42,1,2.5,2.5,Tea,Brewed herbal tea,Lemon Grass,Regular,April,Saturday,16,4,5
55545,2023-04-01,5:50:19 AM,8,Hell's Kitchen,42,1,2.5,2.5,Tea,Brewed herbal tea,Lemon Grass,Regular,April,Saturday,15,4,5
55692,2023-04-01,6:50:19 AM,8,Hell's Kitchen,42,1,2.5,2.5,Tea,Brewed herbal tea,Lemon Grass,Regular,April,Saturday,17,4,5
55180,2023-04-01,7:50:19 AM,3,Astoria,42,1,2.5,2.5,Tea,Brewed herbal tea,Lemon Grass,Regular,April,Saturday,11,4,5
55260,2023-04-01,8:50:19 AM,3,Astoria,42,1,2.5,2.5,Tea,Brewed herbal tea,Lemon Grass,Regular,April,Saturday,12,4,5
55619,2023-04-01,9:50:19 AM,3,Astoria,42,1,2.5,2.5,Tea,Brewed herbal tea,Lemon Grass,Regular,April,Saturday,16,4,5
55818,2023-04-01,10:50:19 AM,8,Hell's Kitchen,44,1,2.5,2.5,Tea,Brewed herbal tea,Peppermint,Regular,April,Saturday,19,4,5
55081,2023-04-01,11:50:19 AM,5,Lower Manhattan,44,1,2.5,2.5,Tea,Brewed herbal tea,Peppermint,Regular,April,Saturday,9,4,5
55020,2023-04-01,12:50:19 PM,5,Lower Manhattan,44,1,2.5,2.5,Tea,Brewed herbal tea,Peppermint,Regular,April,Saturday,7,4,5
55051,2023-04-01,1:50:19 PM,5,Lower Manhattan,44,1,2.5,2.5,Tea,Brewed herbal tea,Peppermint,Regular,April,Saturday,8,4,5
55314,2023-04-01,2:50:19 PM,5,Lower Manhattan,44,1,2.5,2.5,Tea,Brewed herbal tea,Peppermint,Regular,April,Saturday,12,4,5
55457,2023-04-01,3:50:19 PM,5,Lower Manhattan,44,1,2.5,2.5,Tea,Brewed herbal tea,Peppermint,Regular,April,Saturday,14,4,5
55475,2023-04-01,4:50:19 PM,5,Lower Manhattan,44,1,2.5,2.5,Tea,Brewed herbal tea,Peppermint,Regular,April,Saturday,15,4,5
55675,2023-04-01,5:50:19 PM,5,Lower Manhattan,44,1,2.5,2.5,Tea,Brewed herbal tea,Peppermint,Regular,April,Saturday,17,4,5
55471,2023-04-01,6:50:19 PM,3,Astoria,44,1,2.5,2.5,Tea,Brewed herbal tea,Peppermint,Regular,April,Saturday,14,4,5
55824,2023-04-01,7:50:19 PM,3,Astoria,48,1,2.5,2.5,Tea,Brewed Black tea,English Breakfast,Regular,April,Saturday,19,4,5
55166,2023-04-01,8:50:19 PM,8,Hell's Kitchen,48,1,2.5,2.5,Tea,Brewed Black tea,English Breakfast,Regular,April,Saturday,10,4,5
55462,2023-04-01,9:50:19 PM,8,Hell's Kitchen,48,1,2.5,2.5,Tea,Brewed Black tea,English Breakfast,Regular,April,Saturday,14,4,5
55559,2023-04-01,10:50:19 PM,8,Hell's Kitchen,48,1,2.5,2.5,Tea,Brewed Black tea,English Breakfast,Regular,April,Saturday,15,4,5
55672,2023-04-01,11:50:19 PM,5,Lower Manhattan,48,1,2.5,2.5,Tea,Brewed Black tea,English Breakfast,Regular,April,Saturday,17,4,5
55628,2023-04-01,12:50:19 AM,5,Lower Manhattan,50,1,2.5,2.5,Tea,Brewed Black tea,Earl Grey,Regular,April,Saturday,16,4,5
55120,2023-04-01,1:50:19 AM,5,Lower Manhattan,50,1,2.5,2.5,Tea,Brewed Black tea,Earl Grey,Regular,April,Saturday,9,4,5
55113,2023-04-01,2:50:19 AM,8,Hell's Kitchen,50,1,2.5,2.5,Tea,Brewed Black tea,Earl Grey,Regular,April,Saturday,9,4,5
55525,2023-04-01,3:50:19 AM,8,Hell's Kitchen,50,1,2.5,2.5,Tea,Brewed Black tea,Earl Grey,Regular,April,Saturday,15,4,5
55817,2023-04-01,4:50:19 AM,8,Hell's Kitchen,50,1,2.5,2.5,Tea,Brewed Black tea,Earl Grey,Regular,April,Saturday,19,4,5
55236,2023-04-01,5:50:19 AM,3,Astoria,50,1,2.5,2.5,Tea,Brewed Black tea,Earl Grey,Regular,April,Saturday,11,4,5
55428,2023-04-01,6:50:19 AM,3,Astoria,50,1,2.5,2.5,Tea,Brewed Black tea,Earl Grey,Regular,April,Saturday,14,4,5
55639,2023-04-01,7:50:19 AM,3,Astoria,50,1,2.5,2.5,Tea,Brewed Black tea,Earl Grey,Regular,April,Saturday,17,4,5
55068,2023-04-01,8:50:19 AM,8,Hell's Kitchen,54,1,2.5,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai,Regular,April,Saturday,8,4,5
55136,2023-04-01,9:50:19 AM,8,Hell's Kitchen,54,1,2.5,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai,Regular,April,Saturday,10,4,5
55410,2023-04-01,10:50:19 AM,8,Hell's Kitchen,54,1,2.5,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai,Regular,April,Saturday,13,4,5
55684,2023-04-01,11:50:19 AM,8,Hell's Kitchen,54,1,2.5,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai,Regular,April,Saturday,17,4,5
55085,2023-04-01,12:50:19 PM,5,Lower Manhattan,54,1,2.5,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai,Regular,April,Saturday,9,4,5
55572,2023-04-01,1:50:19 PM,5,Lower Manhattan,54,1,2.5,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai,Regular,April,Saturday,16,4,5
55573,2023-04-01,2:50:19 PM,5,Lower Manhattan,54,1,2.5,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai,Regular,April,Saturday,16,4,5
55226,2023-04-01,3:50:19 PM,3,Astoria,54,1,2.5,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai,Regular,April,Saturday,11,4,5
55310,2023-04-01,4:50:19 PM,3,Astoria,54,1,2.5,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai,Regular,April,Saturday,12,4,5
55526,2023-04-01,5:50:19 PM,3,Astoria,54,1,2.5,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai,Regular,April,Saturday,15,4,5
55576,2023-04-01,6:50:19 PM,3,Astoria,54,1,2.5,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai,Regular,April,Saturday,16,4,5
55155,2023-04-01,7:50:19 PM,8,Hell's Kitchen,52,1,2.5,2.5,Tea,Brewed Chai tea,Traditional Blend Chai,Regular,April,Saturday,10,4,5
55179,2023-04-01,8:50:19 PM,3,Astoria,52,1,2.5,2.5,Tea,Brewed Chai tea,Traditional Blend Chai,Regular,April,Saturday,11,4,5
55183,2023-04-01,9:50:19 PM,3,Astoria,52,1,2.5,2.5,Tea,Brewed Chai tea,Traditional Blend Chai,Regular,April,Saturday,11,4,5
55246,2023-04-01,10:50:19 PM,3,Astoria,52,1,2.5,2.5,Tea,Brewed Chai tea,Traditional Blend Chai,Regular,April,Saturday,12,4,5
55252,2023-04-01,11:50:19 PM,3,Astoria,52,1,2.5,2.5,Tea,Brewed Chai tea,Traditional Blend Chai,Regular,April,Saturday,12,4,5
55529,2023-04-01,12:50:19 AM,3,Astoria,52,1,2.5,2.5,Tea,Brewed Chai tea,Traditional Blend Chai,Regular,April,Saturday,15,4,5
55717,2023-04-01,1:50:19 AM,3,Astoria,52,1,2.5,2.5,Tea,Brewed Chai tea,Traditional Blend Chai,Regular,April,Saturday,18,4,5
55374,2023-04-01,2:50:19 AM,5,Lower Manhattan,52,1,2.5,2.5,Tea,Brewed Chai tea,Traditional Blend Chai,Regular,April,Saturday,13,4,5
55389,2023-04-01,3:50:19 AM,5,Lower Manhattan,52,1,2.5,2.5,Tea,Brewed Chai tea,Traditional Blend Chai,Regular,April,Saturday,13,4,5
55492,2023-04-01,4:50:19 AM,5,Lower Manhattan,52,1,2.5,2.5,Tea,Brewed Chai tea,Traditional Blend Chai,Regular,April,Saturday,15,4,5
55642,2023-04-01,5:50:19 AM,5,Lower Manhattan,52,1,2.5,2.5,Tea,Brewed Chai tea,Traditional Blend Chai,Regular,April,Saturday,17,4,5
55161,2023-04-01,6:50:19 AM,8,Hell's Kitchen,73,1,3.75,3.75,Bakery,Pastry,Almond Croissant,Not Defined,April,Saturday,10,4,5
55242,2023-04-01,7:50:19 AM,8,Hell's Kitchen,73,1,3.75,3.75,Bakery,Pastry,Almond Croissant,Not Defined,April,Saturday,12,4,5
55420,2023-04-01,8:50:19 AM,8,Hell's Kitchen,73,1,3.75,3.75,Bakery,Pastry,Almond Croissant,Not Defined,April,Saturday,14,4,5
55464,2023-04-01,9:50:19 AM,8,Hell's Kitchen,73,1,3.75,3.75,Bakery,Pastry,Almond Croissant,Not Defined,April,Saturday,14,4,5
55721,2023-04-01,10:50:19 AM,8,Hell's Kitchen,73,1,3.75,3.75,Bakery,Pastry,Almond Croissant,Not Defined,April,Saturday,18,4,5
55787,2023-04-01,11:50:19 AM,8,Hell's Kitchen,73,1,3.75,3.75,Bakery,Pastry,Almond Croissant,Not Defined,April,Saturday,19,4,5
55163,2023-04-01,12:50:19 PM,5,Lower Manhattan,73,1,3.75,3.75,Bakery,Pastry,Almond Croissant,Not Defined,April,Saturday,10,4,5
55385,2023-04-01,1:50:19 PM,5,Lower Manhattan,73,1,3.75,3.75,Bakery,Pastry,Almond Croissant,Not Defined,April,Saturday,13,4,5
55655,2023-04-01,2:50:19 PM,5,Lower Manhattan,73,1,3.75,3.75,Bakery,Pastry,Almond Croissant,Not Defined,April,Saturday,17,4,5
55317,2023-04-01,3:50:19 PM,3,Astoria,73,1,3.75,3.75,Bakery,Pastry,Almond Croissant,Not Defined,April,Saturday,12,4,5
55524,2023-04-01,4:50:19 PM,3,Astoria,73,1,3.75,3.75,Bakery,Pastry,Almond Croissant,Not Defined,April,Saturday,15,4,5
55581,2023-04-01,5:50:19 PM,3,Astoria,73,1,3.75,3.75,Bakery,Pastry,Almond Croissant,Not Defined,April,Saturday,16,4,5
55631,2023-04-01,6:50:19 PM,3,Astoria,73,1,3.75,3.75,Bakery,Pastry,Almond Croissant,Not Defined,April,Saturday,16,4,5
55174,2023-04-01,7:50:19 PM,5,Lower Manhattan,71,1,3.75,3.75,Bakery,Pastry,Chocolate Croissant,Not Defined,April,Saturday,11,4,5
55208,2023-04-01,8:50:19 PM,5,Lower Manhattan,71,1,3.75,3.75,Bakery,Pastry,Chocolate Croissant,Not Defined,April,Saturday,11,4,5
55345,2023-04-01,9:50:19 PM,3,Astoria,71,1,3.75,3.75,Bakery,Pastry,Chocolate Croissant,Not Defined,April,Saturday,13,4,5
55413,2023-04-01,10:50:19 PM,5,Lower Manhattan,71,1,3.75,3.75,Bakery,Pastry,Chocolate Croissant,Not Defined,April,Saturday,13,4,5
55482,2023-04-01,11:50:19 PM,8,Hell's Kitchen,71,1,3.75,3.75,Bakery,Pastry,Chocolate Croissant,Not Defined,April,Saturday,15,4,5
55518,2023-04-01,12:50:19 AM,5,Lower Manhattan,71,1,3.75,3.75,Bakery,Pastry,Chocolate Croissant,Not Defined,April,Saturday,15,4,5
55546,2023-04-01,1:50:19 AM,8,Hell's Kitchen,71,1,3.75,3.75,Bakery,Pastry,Chocolate Croissant,Not Defined,April,Saturday,15,4,5
55563,2023-04-01,2:50:19 AM,3,Astoria,71,1,3.75,3.75,Bakery,Pastry,Chocolate Croissant,Not Defined,April,Saturday,16,4,5
55623,2023-04-01,3:50:19 AM,5,Lower Manhattan,71,1,3.75,3.75,Bakery,Pastry,Chocolate Croissant,Not Defined,April,Saturday,16,4,5
55670,2023-04-01,4:50:19 AM,8,Hell's Kitchen,71,1,3.75,3.75,Bakery,Pastry,Chocolate Croissant,Not Defined,April,Saturday,17,4,5
55129,2023-04-01,5:50:19 AM,8,Hell's Kitchen,71,1,3.75,3.75,Bakery,Pastry,Chocolate Croissant,Not Defined,April,Saturday,10,4,5
55134,2023-04-01,6:50:19 AM,5,Lower Manhattan,71,1,3.75,3.75,Bakery,Pastry,Chocolate Croissant,Not Defined,April,Saturday,10,4,5
55057,2023-04-01,7:50:19 AM,5,Lower Manhattan,71,1,3.75,3.75,Bakery,Pastry,Chocolate Croissant,Not Defined,April,Saturday,8,4,5
55237,2023-04-01,8:50:19 AM,3,Astoria,79,1,3.75,3.75,Bakery,Scone,Jumbo Savory Scone,Not Defined,April,Saturday,11,4,5
55467,2023-04-01,9:50:19 AM,3,Astoria,79,1,3.75,3.75,Bakery,Scone,Jumbo Savory Scone,Not Defined,April,Saturday,14,4,5
55723,2023-04-01,10:50:19 AM,3,Astoria,79,1,3.75,3.75,Bakery,Scone,Jumbo Savory Scone,Not Defined,April,Saturday,18,4,5
55042,2023-04-01,11:50:19 AM,5,Lower Manhattan,79,1,3.75,3.75,Bakery,Scone,Jumbo Savory Scone,Not Defined,April,Saturday,8,4,5
55144,2023-04-01,12:50:19 PM,5,Lower Manhattan,79,1,3.75,3.75,Bakery,Scone,Jumbo Savory Scone,Not Defined,April,Saturday,10,4,5
55476,2023-04-01,1:50:19 PM,5,Lower Manhattan,79,1,3.75,3.75,Bakery,Scone,Jumbo Savory Scone,Not Defined,April,Saturday,15,4,5
55574,2023-04-01,2:50:19 PM,5,Lower Manhattan,79,1,3.75,3.75,Bakery,Scone,Jumbo Savory Scone,Not Defined,April,Saturday,16,4,5
